track_id,track_name,track_artist,playlist_genre,playlist_subgenre,year,track_popularity,danceability,energy,valence,tempo,loudness,speechiness,acousticness,instrumentalness,liveness,duration_ms,mood_category,lyric_sentiment,language
0HjdsfmhSJmGYt2L3BO5jR,My Darling,Eminem,rap,gangster rap,2009,0,0.511,0.79,0.456,170.903,-6.5920000000000005,0.449,0.319,0.0,0.265,319907,Intense / Dark,-0.014520757020757055,en
0HjiQYZdHqrKyfeQL3JYw3,Rub You The Right Way,Johnny Gill,r&b,new jack swing,2011,12,0.5760000000000001,0.97,0.7509999999999999,111.584,-7.667000000000002,0.0608,0.00456,0.000297,0.0656,340027,Happy / Energetic,0.26010378510378507,en
0hK0PTJdd4Jx6Ryl4t8jTi,Don't Kill My High (feat. Wiz Khalifa & Social House),Lost Kings,edm,progressive electro house,2019,4,0.674,0.932,0.826,144.039,-4.876,0.0718,0.0363,0.0,0.0576,180333,Happy / Energetic,0.12668871252204586,en
0Hk1zuUABam9U5M634R0Fv,Above Water,Manu Crooks,rap,hip hop,2019,50,0.723,0.5539999999999999,0.102,168.11900000000003,-7.0120000000000005,0.356,0.00819,0.000131,0.106,151429,Sad / Calm,-0.18076923076923074,en
0hKbBE3RwBZQtsnkzBIxIR,Loudspeaker,MUNA,pop,indie poptimism,2015,0,0.632,0.596,0.5529999999999999,118.972,-8.156,0.0319,0.0227,0.046,0.117,210000,Sad / Calm,0.3453333333333333,en
0HkcFsicQMIumVpNNde204,Mo Better,Raheem DeVaughn,r&b,neo soul,2008,5,0.383,0.358,0.178,119.026,-8.507,0.0324,0.584,0.0,0.0766,459240,Sad / Calm,0.41885143570536837,en
0hKRSZhUGEhKU6aNSPBACZ,A Day In The Life - Remastered 2009,The Beatles,rock,classic rock,1967,66,0.364,0.457,0.175,163.219,-14.162,0.0675,0.29,0.000106,0.922,337413,Sad / Calm,0.14166666666666664,en
0HkwDCJIbWijtfKg63gQBJ,Skyline,Möwe,latin,tropical,2017,57,0.629,0.87,0.628,117.954,-3.352,0.0304,0.0325,1.71e-06,0.129,163948,Happy / Energetic,0.0,en
0HLpIMwRnkDSn55nAhscB9,Grow Up - Martin Jensen Remix,Olly Murs,latin,tropical,2016,45,0.754,0.7140000000000001,0.562,95.015,-4.845,0.0436,0.0335,2.63e-06,0.0777,206947,Intense / Dark,-0.14354395604395606,en
0hMmCpvgtjF8ZUsbl2x0Cg,The Truth,Moonchild,r&b,neo soul,2015,40,0.789,0.423,0.249,76.002,-10.736,0.0819,0.6459999999999999,0.00814,0.0934,219320,Sad / Calm,0.24126296983439838,en
0hMNAUx9fFBdYQRO5FoQvL,Let It Rain,Eric Clapton,rock,album rock,1970,15,0.43,0.682,0.693,122.304,-10.267,0.0314,0.0534,0.00329,0.142,302493,Happy / Energetic,0.16984126984126985,en
0hmQY8NW6hNQWfkvZsa1e9,Lemonade,Gucci Mane,rap,hip hop,2009,47,0.741,0.6579999999999999,0.746,142.05700000000004,-7.757999999999999,0.0853,0.643,3.43e-06,0.307,246013,Happy / Energetic,0.00496103896103896,en
0hmxVkpxbcdHAXUoZ7DeCQ,Did My Best,The Voidz,rock,permanent wave,2019,60,0.5329999999999999,0.794,0.623,120.209,-4.687,0.0371,0.154,0.888,0.106,296939,Happy / Energetic,9.259259259258856e-05,en
0hnHoQbEQOL4YUZ4SO6xbe,Calling All the Monsters,China Anne McClain,pop,post-teen pop,2011,47,0.56,0.826,0.4920000000000001,141.974,-5.8660000000000005,0.0976,0.00272,0.0,0.487,206676,Intense / Dark,-0.03805555555555556,en
0hnlRgTh80b1emNnM0jmwt,Mannish Boy,Jimi Hendrix,rock,classic rock,2018,51,0.568,0.898,0.833,110.824,-8.833,0.0862,0.0285,0.0787,0.484,301520,Happy / Energetic,0.051023391812865505,en
0hOA8SoraNo2ZP1amtVYnY,Big Love - 2017 Remaster,Fleetwood Mac,rock,classic rock,1987,58,0.7090000000000001,0.6990000000000001,0.5920000000000001,125.377,-11.905,0.0466,0.0291,0.295,0.0673,223733,Intense / Dark,0.2631578947368421,en
0hOAqVCzjzNpZgZZmt30HE,Make Your Mark,Drew Ryan Scott,pop,post-teen pop,2012,21,0.588,0.853,0.598,125.007,-5.069,0.0505,0.000778,0.0,0.219,217347,Intense / Dark,0.15396825396825398,en
0HOqINudNgQFpg1le5Hnqe,Damn It Feels Good to Be a Gangsta,Geto Boys,rap,southern hip hop,1992,60,0.785,0.7929999999999999,0.655,88.902,-7.915,0.163,0.22,0.718,0.124,310600,Happy / Energetic,0.14407118055555546,en
0hpaWop2LUln6yJ7b0eOza,What Have I Done,Dermot Kennedy,r&b,urban contemporary,2019,66,0.625,0.581,0.317,121.946,-5.466,0.0358,0.191,3.57e-06,0.117,217082,Sad / Calm,0.28188775510204084,en
0HPD5WQqrq7wPWR7P7Dw1i,TiK ToK,Kesha,pop,dance pop,2010,80,0.755,0.8370000000000001,0.7140000000000001,120.028,-2.718,0.142,0.0991,0.0,0.289,199693,Happy / Energetic,-0.10587606837606835,en
0hPFPELRHZetjzU7dIaBqj,Straight Gangstaism,Geto Boys,rap,southern hip hop,1993,34,0.883,0.4970000000000001,0.544,82.973,-13.130999999999998,0.299,0.386,0.00287,0.107,266200,Sad / Calm,0.0821897546897547,en
0hrRcmdet5Ey4GqwnM0wBI,Military Fashion Show,And One,pop,electropop,2006,0,0.675,0.941,0.705,132.003,-7.595,0.0666,0.0897,0.334,0.0973,268067,Happy / Energetic,0.0323671497584541,en
0HRSsZiisdMuUrWhzb8ewK,Bout Me (feat. Problem & Iamsu),Wiz Khalifa,rap,gangster rap,2012,43,0.799,0.826,0.3229999999999999,100.033,-4.878,0.0532,0.0413,0.0,0.412,208627,Intense / Dark,0.006377930245854787,en
0HsE2zUH1uZg7Bnsjf51TM,Work It Out,Knox Hamilton,pop,indie poptimism,2017,48,0.396,0.818,0.359,162.061,-4.306,0.0352,0.0112,1.98e-06,0.199,206520,Intense / Dark,0.3333333333333333,en
0HSHOXIDMwhFbXHnaxpvxE,Proxy - Original Mix,Martin Garrix,edm,electro house,2014,1,0.682,0.698,0.257,128.058,-5.678999999999999,0.0335,0.0087,0.8340000000000001,0.237,279385,Intense / Dark,0.0,en
0hsMhZA3gguNuHOcDsGmOf,We Start Fires,Little Giants,latin,tropical,2016,47,0.6759999999999999,0.903,0.349,119.98,-5.856,0.0534,0.0333,1.58e-06,0.281,228000,Intense / Dark,0.11312770562770566,en
0HsTJZWuj9vY7Ns0If1ARm,If I Had No Loot,Tony! Toni! Toné!,r&b,new jack swing,1993,0,0.873,0.721,0.81,106.725,-9.774,0.0448,0.113,0.0,0.27,241467,Happy / Energetic,0.2695175438596491,en
0HUeFoQFiMUPKxFApxyPwL,Euphoria,Destiny Rogers,r&b,urban contemporary,2019,53,0.659,0.69,0.6459999999999999,159.989,-8.315,0.0617,0.179,1.99e-05,0.208,196749,Happy / Energetic,-0.1688795518207283,en
0hur9YKoUq3uwte8K30zlC,With Or Without You - Kage Remix,Maddix,edm,big room,2019,32,0.7759999999999999,0.8009999999999999,0.6629999999999999,124.107,-5.093,0.157,0.296,0.102,0.155,204194,Happy / Energetic,-0.04507936507936509,en
0hv6ku4431kPrjbpBBspw3,Animals - Original Mix,Martin Garrix,edm,progressive electro house,2013,5,0.675,0.868,0.0376,128.007,-6.36,0.0392,0.00107,0.715,0.374,304229,Intense / Dark,0.0,en
0HvrW09sl0aoAEmlIcZ9s6,Stronger Than Me,Amy Winehouse,r&b,neo soul,2015,5,0.88,0.464,0.825,91.432,-6.822,0.0419,0.0409,0.000304,0.0585,214493,Calm / Positive,0.3431194295900178,en
0hvxqftYCZT406ElE03giM,Mad Izm,Channel Live,rap,southern hip hop,1995,41,0.901,0.655,0.807,96.005,-10.085,0.273,0.00743,0.00629,0.173,255533,Happy / Energetic,-0.2973953823953824,en
0hVXuCcriWRGvwMV1r5Yn9,I Don't Care (with Justin Bieber),Ed Sheeran,pop,post-teen pop,2019,84,0.7979999999999999,0.675,0.8420000000000001,101.956,-5.041,0.0442,0.0912,0.0,0.0894,219947,Happy / Energetic,-0.05432330827067668,en
0hwkukpHcBJfGcIUxi1tK2,Freddy Krueger (feat. Tee Grizzley),YNW Melly,rap,gangster rap,2018,76,0.8340000000000001,0.621,0.613,140.05,-6.1560000000000015,0.0821,0.0918,0.0,0.0759,244506,Happy / Energetic,-0.019591097308488615,en
0HZlND4giwzgolBpaNIRGV,Aquarius / Let the Sunshine In (The Flesh Failures) [Remastered],The 5th Dimension,rock,classic rock,2000,55,0.293,0.74,0.516,118.23,-6.098,0.0399,0.446,0.00151,0.0998,289293,Intense / Dark,0.06874999999999999,en
0i00AL9toLfJeb4VlWLvSi,Reach (NBC Olympic Version),Gloria Estefan,latin,latin pop,1996,45,0.451,0.8320000000000001,0.435,156.10399999999996,-5.371,0.0429,0.314,0.0,0.0722,230133,Intense / Dark,0.36331168831168836,en
0I0CVZi0p78WJMDftfXeGM,Big Area,Then Jerico,pop,electropop,1990,0,0.578,0.821,0.421,120.37,-10.521,0.0354,0.128,0.000462,0.16,289933,Intense / Dark,0.02043049543049543,en
0I0onONP8E5RG8oxpWoGIY,So Good Looking,The Kooks,pop,indie poptimism,2019,53,0.545,0.833,0.741,149.937,-4.6,0.153,0.0047,1.42e-05,0.0745,203285,Happy / Energetic,0.55,en
0I3q5fE6wg7LIfHGngUTnV,Ms. Jackson,OutKast,rap,southern hip hop,2000,77,0.843,0.805,0.615,94.946,-5.9460000000000015,0.269,0.142,0.0,0.0771,270507,Happy / Energetic,-0.022056203433754445,en
0i3utbege8Iy3q7Hy86QCF,Klanga - De Hofnar Remix,Gostan,pop,indie poptimism,2014,5,0.7190000000000001,0.527,0.58,123.955,-9.077,0.0408,0.0312,0.716,0.105,264293,Sad / Calm,0.0,en
0I3wlS5dlpw0hv5zhxN0pz,We Like To Party,RetroVision,edm,electro house,2019,58,0.698,0.895,0.241,126.046,-3.683,0.101,0.00764,0.0175,0.217,172381,Intense / Dark,0.0,en
0i5el041vd6nxrGEU8QRxy,Cruise,Florida Georgia Line,pop,post-teen pop,2012,70,0.457,0.948,0.878,148.0,-3.364,0.0354,0.0191,0.0,0.0536,208960,Happy / Energetic,0.07567558703922338,en
0i5LBaRAugIBpBMEfNvN0e,Let Your Body Learn,Nitzer Ebb,pop,electropop,1987,16,0.7140000000000001,0.976,0.0506,130.69899999999998,-12.576,0.0571,0.18,0.00348,0.123,168640,Intense / Dark,0.10465029761904765,en
0I7EJmk6S47mpVh73dB02r,1st & 10 (Featuring Infamous 2-0 & Fate Wilson),Ludacris,rap,southern hip hop,2000,26,0.635,0.946,0.774,156.099,-5.754,0.48,0.0844,0.0,0.143,223147,Happy / Energetic,-0.02454166666666667,en
0i8JFpqe9cKwnrcvoNgl1L,Feel Invincible,Skillet,rock,hard rock,2016,72,0.603,0.8859999999999999,0.395,126.025,-3.777,0.0837,0.00045,0.0,0.26,229933,Intense / Dark,0.14013888888888887,en
0IBgCsG8dRnUtveiIaoFHF,In My Bed - So So Def Mix,Dru Hill,r&b,new jack swing,2005,56,0.828,0.654,0.8170000000000001,95.254,-7.673999999999999,0.226,0.106,0.0,0.0689,242360,Happy / Energetic,-0.038301282051282054,en
0iBGgTRtJU8XEjdRL8ZFQi,Classic (feat. Fetty Wap & POWERS ),The Knocks,edm,pop edm,2015,43,0.627,0.938,0.5870000000000001,101.981,-2.535,0.0384,0.00574,6.5e-06,0.0478,219388,Intense / Dark,-0.17384615384615387,en
0iBOGfVW1T08dRqtqnMYK0,Say It Again,AJ Mitchell,pop,dance pop,2019,62,0.51,0.71,0.511,119.951,-7.516,0.0874,0.442,0.00025,0.0783,206930,Intense / Dark,0.33599999999999997,en
0ibYVniVLMJWvc3eNfYk8T,Run Away,Real McCoy,pop,dance pop,1995,49,0.721,0.924,0.6940000000000001,130.947,-8.282,0.0396,0.000683,0.00382,0.0817,244133,Happy / Energetic,0.3190476190476191,en
0iCt0wDnoMe4Eg9Cy2zwqc,Firme Hina,Proper Dos,latin,latin hip hop,2003,20,0.8390000000000001,0.913,0.956,115.585,-5.329,0.166,0.264,0.0,0.0559,243280,Happy / Energetic,0.17144799644799644,en
0idc0XRnLRovVqpWnGQ6hC,My Love,Route 94,pop,post-teen pop,2014,14,0.818,0.595,0.7290000000000001,119.99,-7.644,0.0515,0.00014,0.575,0.0612,262000,Calm / Positive,0.45348837209302323,en
0IDcqQM84frBhAJ8vXC76I,Younger - Kygo Remix,Seinabo Sey,pop,electropop,2015,5,0.687,0.471,0.616,113.999,-8.091000000000001,0.0962,0.15,0.000253,0.0809,351579,Calm / Positive,0.03518518518518518,en
0IdNBZt0O8R9qBgezYFGOi,No More,Disturbed,rock,hard rock,2018,57,0.53,0.988,0.521,101.28,-2.406,0.121,0.000285,0.0,0.222,232640,Intense / Dark,-0.1076388888888889,en
0IeFn6mSeSiXvB2dGgpdEI,Something About You - Odesza Remix,Hayden James,edm,pop edm,2015,51,0.705,0.674,0.103,105.0,-8.432,0.04,0.0184,0.0149,0.1369999999999999,341802,Intense / Dark,0.5,en
0ifIudDeWelhhKzNqP12jm,Heaven Knows,The Pretty Reckless,rap,southern hip hop,2014,3,0.54,0.8009999999999999,0.5770000000000001,83.979,-3.733,0.0475,0.0845,0.0,0.221,224855,Intense / Dark,0.039054373522458656,en
0iHO8dmXhSYCgfow7ckt9W,Falling Like The Stars - Madism Remix,James Arthur,latin,tropical,2019,59,0.5670000000000001,0.444,0.295,119.849,-9.47,0.0396,0.643,0.0,0.176,181827,Sad / Calm,0.44999999999999996,en
0IK8y0vAO0sM630HsxwLht,Middle Finger,Bohnes,pop,electropop,2015,66,0.685,0.6559999999999999,0.392,128.003,-6.013,0.0383,0.4370000000000001,0.0,0.347,229986,Intense / Dark,0.022916666666666672,en
0IKK48xF4eEdfofyaeKWWO,PILLOWTALK,ZAYN,pop,electropop,2016,65,0.588,0.7020000000000001,0.429,124.909,-4.271,0.0496,0.104,0.0,0.089,203686,Intense / Dark,-0.029682757718472008,en
0IkKz2J93C94Ei4BvDop7P,Party Rock Anthem,LMFAO,pop,post-teen pop,2011,67,0.75,0.727,0.359,129.993,-4.21,0.142,0.0189,0.0,0.266,262173,Intense / Dark,0.24719887955182074,en
0IMQFfmMikvJge5bweNVxe,Do You Remember,Jarryd James,pop,indie poptimism,2015,5,0.65,0.333,0.349,72.0,-9.949,0.0548,0.2,0.000148,0.125,234427,Sad / Calm,0.19010416666666669,en
0iQ77tSa7ncj7zBPtVx6cU,One Foot,WALK THE MOON,pop,indie poptimism,2017,65,0.5820000000000001,0.821,0.468,100.025,-4.8610000000000015,0.0365,0.00754,2.1e-06,0.818,261373,Intense / Dark,-0.046,en
0iRk0TRxGqhQT9FTTGDQlb,Find My Way,From Inside,rock,hard rock,2016,19,0.405,0.92,0.407,140.059,-3.975,0.0529,0.00132,0.0,0.213,224207,Intense / Dark,0.1604895104895105,en
0iRXwSL6X0Fhya8Xk8kNhl,Nextel Chirp,Maceo,rap,southern hip hop,2005,22,0.7509999999999999,0.747,0.5479999999999999,150.088,-4.888,0.173,0.466,0.0,0.118,281013,Intense / Dark,-0.16295093795093799,en
0IRz5I01411GsTnepuXtUp,Tainted,TENDER,pop,indie poptimism,2019,25,0.665,0.5539999999999999,0.6659999999999999,177.96099999999996,-9.46,0.222,0.552,0.254,0.105,240373,Calm / Positive,0.075307881773399,en
0IsrDyDQyNFFNB55MXgnkU,Volcanic Love,The Aces,pop,indie poptimism,2018,36,0.439,0.8190000000000001,0.5670000000000001,179.885,-4.253,0.0751,0.0134,0.0,0.2,205977,Intense / Dark,0.275,en
0It6VJoMAare1zdV2wxqZq,Undisclosed Desires,Muse,rock,permanent wave,2009,65,0.6829999999999999,0.585,0.6409999999999999,115.997,-6.76,0.0323,0.00819,0.0162,0.0797,235000,Calm / Positive,-0.10595238095238095,en
0Iu5gAorcdocbx2Nz5Vos5,Brothers,Bankrol Hayden,rap,trap,2019,51,0.883,0.478,0.768,121.035,-10.306,0.236,0.401,0.0,0.0694,134380,Calm / Positive,0.009650455927051672,en
0ivarc4umuzp5I3J7lPDJc,Attitude,Guns N' Roses,rock,album rock,1993,49,0.34,0.984,0.613,187.766,-2.533,0.0938,0.00024900000000000004,0.0,0.331,87000,Happy / Energetic,-0.4892857142857143,en
0IvaxIhE6z3QGtQZoDDfFl,Surf Crazy Finale,Teen Beach Movie Cast,pop,post-teen pop,2013,39,0.369,0.96,0.539,169.991,-2.772,0.131,0.0663,0.0424,0.206,151893,Intense / Dark,0.0650793650793651,en
0iwsQWgtjSq2kUXuZwTDAL,Home with You,Madison Beer,pop,post-teen pop,2018,73,0.631,0.599,0.727,170.122,-6.1370000000000005,0.0878,0.067,0.0,0.0952,190576,Calm / Positive,-0.14548872180451128,en
0iWYUegJm3Ty16VEp69HLs,Honest - Tritonal Remix,The Chainsmokers,edm,pop edm,2017,40,0.352,0.7490000000000001,0.382,105.004,-5.829,0.0526,0.138,0.000178,0.632,259960,Intense / Dark,0.3007201646090535,en
0ix3RUQ76mECOKP6LDPy66,First Things First,Stormzy,rap,southern hip hop,2017,57,0.726,0.8079999999999999,0.483,96.042,-4.377,0.134,0.344,0.00016299999999999998,0.0828,207739,Intense / Dark,-0.07857142857142856,en
0iYebKFUSfF72fUu2OW6ZT,Super Bass,Nicki Minaj,pop,post-teen pop,2010,71,0.72,0.861,0.669,126.991,-4.339,0.209,0.269,5.11e-06,0.601,200013,Happy / Energetic,0.01821097883597882,en
0iyFMU2QF4a2SmAeCwf3it,The Zoo,Scorpions,rock,hard rock,1980,3,0.445,0.862,0.212,104.208,-4.165,0.129,0.064,0.475,0.354,330467,Intense / Dark,0.11194444444444444,en
0IZoBFaTUG79KBfKlv8zmG,Hotel Walls,Smith & Thell,r&b,urban contemporary,2019,67,0.525,0.687,0.307,141.84,-9.029,0.0448,0.0108,1.84e-06,0.0885,206293,Intense / Dark,-0.11067708333333334,en
0J0busYTWpcKAcryFukUuk,Bleu Chanel (Na-No Remix),ARIA,edm,electro house,2019,41,0.8029999999999999,0.613,0.1639999999999999,122.024,-9.568,0.191,0.0491,0.0,0.109,163356,Intense / Dark,0.1137145748987854,en
0J1mcDz3wZTdBeZ56ho8LN,Over Here Hustlin',Birdman,rap,southern hip hop,2006,36,0.677,0.848,0.679,144.423,-5.224,0.276,0.0394,0.0,0.142,292227,Happy / Energetic,0.10441919191919191,en
0j3dGGZBTRa3hZubKT9n7M,Red Eye (feat. WSTRN & Lil Baby),The Plug,r&b,urban contemporary,2019,49,0.6940000000000001,0.591,0.0655,140.012,-6.8729999999999976,0.109,0.0102,0.00017,0.161,281152,Sad / Calm,0.007151056014692368,en
0J45lEzyh0cMdi4jPAp5xV,Trap House,Gucci Mane,rap,southern hip hop,2008,0,0.868,0.544,0.336,150.028,-4.784,0.196,0.214,0.0,0.112,259880,Sad / Calm,0.05950845665961946,en
0j5X6DrzkgY64Mm8NQp5mi,Lose Yourself - Soundtrack Version,Eminem,rap,gangster rap,2002,8,0.69,0.747,0.0703,171.36700000000005,-4.583,0.264,0.00984,0.000685,0.355,326640,Intense / Dark,0.1614893979477313,en
0J6mQxEZnlRt9ymzFntA6z,Livin' On A Prayer,Bon Jovi,pop,post-teen pop,1986,24,0.534,0.887,0.72,122.494,-3.777,0.0345,0.0768,9.93e-05,0.325,249293,Happy / Energetic,0.055016835016835026,en
0jakaHRU7ubOzJTseh6tJu,Stick Out,Pouya,rap,gangster rap,2018,61,0.77,0.853,0.615,164.037,-3.849,0.221,0.0042,0.000961,0.0936,135732,Happy / Energetic,-0.16210815047021943,en
0jBE7Fn78EAvmIs3dCd6GO,Is This It,The Strokes,rock,permanent wave,2001,55,0.667,0.6920000000000001,0.846,96.021,-8.361,0.0285,0.147,3.75e-05,0.349,151333,Happy / Energetic,-0.18432539682539684,en
0jBJIQuToUUOEx7JJkiPzm,How I Move (feat. Lil Baby),Flipp Dinero,rap,hip hop,2019,80,0.826,0.635,0.8079999999999999,119.954,-5.181,0.212,0.102,0.0,0.245,224916,Happy / Energetic,-0.08125,en
0Jci9dBlCSDgL5ivMMSAQx,Have You Ever Seen The Rain?,Creedence Clearwater Revival,rock,classic rock,1970,3,0.741,0.6970000000000001,0.774,116.109,-7.028,0.0277,0.0664,2.28e-05,0.133,160133,Happy / Energetic,-0.13638888888888884,en
0Jcnr8HUGQdaOiSkqpdEKX,Something About the Sunshine,Anna Margaret,pop,post-teen pop,2010,54,0.6920000000000001,0.797,0.763,125.023,-6.2479999999999976,0.0439,0.0863,0.0,0.186,186800,Happy / Energetic,0.24669421487603316,en
0jCVWQsoQM4UDvd4OyQbA2,I Am Broken Too,Killswitch Engage,rock,hard rock,2019,42,0.421,0.973,0.634,75.035,-4.221,0.0621,3.11e-05,0.00536,0.224,159480,Happy / Energetic,-0.06020408163265307,en
0jdeEv8NTDoB2uetW1wXPO,Giving You The Benefit,Pebbles,r&b,new jack swing,2007,25,0.733,0.799,0.955,103.446,-8.759,0.0477,0.0708,1.67e-06,0.214,335320,Happy / Energetic,-0.09042397660818714,en
0jdso14vaFnpRazMLEZovF,Astronaut In The Ocean,Masked Wolf,rap,hip hop,2019,56,0.778,0.695,0.472,149.996,-6.865,0.0913,0.174,0.0,0.151,132780,Intense / Dark,-0.05715148378191857,en
0jET2Wl3JrzW2XCsFZza6i,Good Morning Heartache,Chris Botti,r&b,neo soul,2007,17,0.6,0.466,0.408,82.22399999999998,-9.001,0.0496,0.8220000000000001,0.0311,0.106,370333,Sad / Calm,0.38473625140291806,en
0Jg602cHeMCnPez9baacIe,Cotton Eye Joe,Rednex,latin,latin hip hop,1995,57,0.738,0.937,0.614,131.994,-7.7879999999999985,0.0668,0.0124,0.00206,0.0338,193827,Happy / Energetic,0.11494252873563222,en
0jG92AlXau21qgCQRxGLic,One Minute Man (feat. Ludacris),Missy Elliott,rap,southern hip hop,2001,56,0.622,0.669,0.57,93.839,-8.419,0.329,0.0266,2.97e-06,0.152,252987,Intense / Dark,0.004271708683473384,en
0jgVkOMLMRZTgx06ddo4DQ,That's What I Want For Christmas - Remastered 1992,Nancy Wilson,r&b,neo soul,2006,43,0.44,0.121,0.248,146.17700000000005,-12.865,0.0354,0.898,0.0,0.0981,137547,Sad / Calm,0.425,en
0jgXVGgqgU5ugcsR0J5mbo,Looking for Today,Black Sabbath,rock,hard rock,1973,0,0.507,0.56,0.6970000000000001,130.061,-12.446,0.0365,0.149,2.35e-06,0.283,300702,Calm / Positive,0.180813234384663,en
0jHkgTtTaqg5LNCiYDQPUB,Let's Get It On,Marvin Gaye,rock,classic rock,1973,62,0.55,0.611,0.626,168.512,-10.657,0.0443,0.0392,0.0,0.0631,290960,Happy / Energetic,0.25583251873574453,en
0JhKJg5ejeQ8jq89UQtnw8,Levels - Radio Edit,Avicii,pop,electropop,2011,22,0.62,0.8809999999999999,0.415,126.035,-5.851,0.0372,0.0585,0.7140000000000001,0.311,199904,Intense / Dark,0.7000000000000001,en
0JHwXSvHa9X1UdcKCDAwSg,Different Kind of Love,Kid Runner,pop,indie poptimism,2015,30,0.591,0.868,0.5529999999999999,110.018,-5.555,0.0362,0.00128,0.000586,0.116,207427,Intense / Dark,0.061136363636363635,en
0jhYMcAqY9LkMCAYNXKtNK,M'$,A$AP Rocky,r&b,urban contemporary,2015,42,0.762,0.6859999999999999,0.147,116.496,-4.211,0.113,0.0417,0.0,0.285,218587,Intense / Dark,0.04525364985891301,en
0jI3Bsw6X0UK35UlUWFJX6,Slow Motion,DJ Dow Jones,rap,southern hip hop,2014,0,0.7120000000000001,0.662,0.89,172.967,-7.75,0.369,0.523,0.0,0.1669999999999999,244987,Happy / Energetic,-0.0488045723339841,en
0Jic1enFHt5xG7E1nHdeYn,This Is The Carter,Lil Wayne,rap,southern hip hop,2004,45,0.8440000000000001,0.8540000000000001,0.777,95.081,-3.694,0.265,0.17,0.0,0.092,276040,Happy / Energetic,0.13031667452459525,en
0JIcWmxwEpv740agHLbVB5,Summer Lover (feat. Devin & Nile Rodgers),Oliver Heldens,pop,dance pop,2019,61,0.6890000000000001,0.8590000000000001,0.672,119.991,-4.708,0.0281,0.108,0.291,0.14,194481,Happy / Energetic,-0.005555555555555554,en
0JiEGVMAF8wzdnmXVNxELS,Tempted,Squeeze,rock,classic rock,1989,0,0.725,0.446,0.5760000000000001,93.76,-10.107,0.0266,0.119,0.000169,0.0918,240867,Sad / Calm,0.024837662337662336,en
0JITWDB1tVUH2VUXmVtYpL,Sunburn,DROELOE,rap,trap,2017,63,0.693,0.725,0.447,105.961,-7.2970000000000015,0.0321,0.121,0.00278,0.214,226981,Intense / Dark,0.0,en
0JiVRyTJcJnmlwCZ854K4p,Alone,Alan Walker,pop,electropop,2016,70,0.6759999999999999,0.929,0.157,97.019,-3.194,0.0458,0.186,0.000405,0.121,161200,Intense / Dark,-0.175,en
0JK5mu3OhQ17kDnfaENqze,Just Say It out Loud,Gamma Skies,pop,indie poptimism,2019,47,0.7120000000000001,0.506,0.502,93.008,-9.499,0.0429,0.7959999999999999,0.0,0.115,203238,Sad / Calm,0.30130952380952375,en
0jkrxTzWniCbQ6MB5n64BK,Still Alive - Cruise Control Remix,A R I Z O N A,pop,indie poptimism,2020,40,0.767,0.738,0.339,120.001,-6.907,0.0374,0.0192,0.561,0.106,215967,Intense / Dark,0.058928571428571476,en
0JKY13K1Io2aqXJb96UyzX,I Get Off,Halestorm,rock,hard rock,2009,58,0.456,0.8909999999999999,0.647,170.019,-4.062,0.125,0.00682,4.97e-06,0.0727,183707,Happy / Energetic,0.4,en
0Jl85WX8qBm0Ay9MrwUS1d,Feels Good,Tony! Toni! Toné!,r&b,new jack swing,2015,0,0.797,0.942,0.6659999999999999,117.189,-7.146,0.196,0.0969,0.0,0.257,298493,Happy / Energetic,0.623246753246753,en
0jlpHhGUFn4aAWLsRRnwep,Magnets (feat. Sophie Simmons),Sam Feldt,pop,dance pop,2019,62,0.731,0.802,0.434,121.991,-4.763,0.0623,0.022,0.0,0.059,179016,Intense / Dark,-0.03323494687131051,en
0JmO3EBtl9qhnLkzr4FiP0,Speed,Kali Uchis,r&b,neo soul,2015,52,0.584,0.508,0.186,169.975,-6.68,0.0617,0.078,0.0,0.246,255184,Sad / Calm,0.034999999999999996,en
0jmTp8jaCOm78zrdzdvmaq,Photograph - Felix Jaehn Remix,Ed Sheeran,latin,tropical,2018,0,0.733,0.821,0.397,120.011,-4.982,0.0407,0.0815,0.0040799999999999,0.122,201911,Intense / Dark,0.20507246376811594,en
0JmWPb3v8yq0JJODZbny83,Electric Relaxation,A Tribe Called Quest,r&b,neo soul,1993,0,0.853,0.402,0.696,98.231,-13.025,0.325,0.22,0.426,0.119,243627,Calm / Positive,-0.08295278365045809,en
0JoaFxLgrqbWutREzcZBzS,One Dance,Drake,pop,electropop,2016,12,0.7709999999999999,0.629,0.362,103.918,-5.79,0.0511,0.00802,0.00252,0.356,173975,Intense / Dark,0.0764734299516908,en
0JP9xo3adEtGSdUEISiszL,Moonlight,XXXTENTACION,r&b,hip pop,2018,86,0.921,0.537,0.711,128.009,-5.723,0.0804,0.556,0.00404,0.102,135090,Calm / Positive,0.08095238095238094,en
0jPibF4bsrW5kLxEWYoxM7,Tilt,Scott Walker,rock,permanent wave,1995,15,0.438,0.447,0.287,89.944,-11.569,0.102,0.32,0.00839,0.0669,313227,Sad / Calm,0.08666666666666667,en
0jPU39bL0SrCmYc1RwbFkX,Hero (feat. Christina Perri),Cash Cash,edm,pop edm,2016,44,0.47,0.85,0.148,149.876,-2.825,0.0363,0.0627,0.0,0.118,197840,Intense / Dark,0.3205026455026456,en
